Feature ID	Test stat.	pval	pval_fdr	pval_bon
4460229	-0.247204213879	0.06	0.994180254435	1.0
1011476	-0.320505502605	0.06	0.994180254435	1.0
696036	0.347171550411	0.06	0.994180254435	1.0
311603	0.320698194338	0.06	0.994180254435	1.0
548079	0.240087674008	0.06	0.994180254435	1.0
275764	-0.302683541459	0.07	0.994180254435	1.0
4310472	0.332689139436	0.07	0.994180254435	1.0
810955	0.297809549035	0.07	0.994180254435	1.0
4359887	-0.342320889337	0.07	0.994180254435	1.0
3110493	-0.319878268849	0.07	0.994180254435	1.0
227061	-0.319071660774	0.07	0.994180254435	1.0
202068	0.21889100821	0.07	0.994180254435	1.0
174178	0.267624615041	0.07	0.994180254435	1.0
1117661	-0.320674561783	0.07	0.994180254435	1.0
819050	0.347405602713	0.07	0.994180254435	1.0
536195	-0.302537003954	0.07	0.994180254435	1.0
933150	-0.370120412996	0.07	0.994180254435	1.0
316756	0.304392999923	0.07	0.994180254435	1.0
254041	0.293775967373	0.07	0.994180254435	1.0
575313	-0.302683541459	0.07	0.994180254435	1.0
4342298	0.292367965156	0.07	0.994180254435	1.0
828164	0.250480405628	0.07	0.994180254435	1.0
161109	-0.251206748693	0.07	0.994180254435	1.0
219667	0.280783461885	0.07	0.994180254435	1.0
580173	-0.34647006648	0.07	0.994180254435	1.0
722264	0.23669758564	0.07	0.994180254435	1.0
714231	0.311480796306	0.07	0.994180254435	1.0
4375292	-0.33230943539	0.07	0.994180254435	1.0
3430519	0.21889100821	0.07	0.994180254435	1.0
546509	-0.302420897864	0.07	0.994180254435	1.0
273086	0.297809549035	0.07	0.994180254435	1.0
210805	-0.325754379663	0.07	0.994180254435	1.0
583086	0.302187999205	0.07	0.994180254435	1.0
1009894	0.21889100821	0.07	0.994180254435	1.0
217034	-0.309099707677	0.07	0.994180254435	1.0
780788	0.312667833879	0.07	0.994180254435	1.0
4308259	-0.273541632775	0.07	0.994180254435	1.0
534810	-0.302537003954	0.07	0.994180254435	1.0
366851	-0.249233973385	0.07	0.994180254435	1.0
4405449	0.337006724246	0.07	0.994180254435	1.0
742099	0.315037971722	0.07	0.994180254435	1.0
592165	0.315037971722	0.07	0.994180254435	1.0
328826	-0.310110513629	0.07	0.994180254435	1.0
584319	0.269359106078	0.07	0.994180254435	1.0
646110	0.344931394501	0.07	0.994180254435	1.0
707290	0.26479113	0.07	0.994180254435	1.0
234300	0.327115869785	0.07	0.994180254435	1.0
1065350	-0.351085117868	0.07	0.994180254435	1.0
253644	0.232233991521	0.07	0.994180254435	1.0
276959	0.312537667497	0.07	0.994180254435	1.0
4406478	0.276993303995	0.07	0.994180254435	1.0
218114	0.323063468467	0.07	0.994180254435	1.0
63126	-0.313937641091	0.07	0.994180254435	1.0
3594973	-0.306634965023	0.07	0.994180254435	1.0
155925	0.315037971722	0.07	0.994180254435	1.0
410905	-0.302683541459	0.07	0.994180254435	1.0
1139467	0.315037971722	0.07	0.994180254435	1.0
4384016	0.21889100821	0.07	0.994180254435	1.0
560457	0.294393609602	0.07	0.994180254435	1.0
4369694	0.279787135463	0.07	0.994180254435	1.0
1104999	0.21889100821	0.07	0.994180254435	1.0
4331249	0.338965934593	0.07	0.994180254435	1.0
247587	0.339914630131	0.07	0.994180254435	1.0
993841	0.312215035167	0.07	0.994180254435	1.0
368293	0.315037971722	0.07	0.994180254435	1.0
666038	-0.331185175775	0.07	0.994180254435	1.0
587047	0.262584285511	0.08	0.994180254435	1.0
836228	0.297809549035	0.08	0.994180254435	1.0
447658	0.315037971722	0.08	0.994180254435	1.0
624830	-0.256846182587	0.08	0.994180254435	1.0
802573	0.291318271273	0.08	0.994180254435	1.0
511514	0.313247085899	0.08	0.994180254435	1.0
141868	0.232442255958	0.08	0.994180254435	1.0
1106379	0.319704328274	0.08	0.994180254435	1.0
535322	0.272750595765	0.08	0.994180254435	1.0
1123231	0.315037971722	0.08	0.994180254435	1.0
114373	-0.256522300667	0.08	0.994180254435	1.0
242829	0.315037971722	0.08	0.994180254435	1.0
4355675	0.315037971722	0.08	0.994180254435	1.0
819211	0.21889100821	0.08	0.994180254435	1.0
4328978	0.334863308929	0.08	0.994180254435	1.0
581283	-0.276908240383	0.08	0.994180254435	1.0
2376926	0.304138248893	0.08	0.994180254435	1.0
570966	0.329707481763	0.08	0.994180254435	1.0
4303321	0.265253059066	0.08	0.994180254435	1.0
253573	0.326765508628	0.08	0.994180254435	1.0
921911	-0.31180199819	0.08	0.994180254435	1.0
254269	0.268496137113	0.08	0.994180254435	1.0
4422736	0.241227053627	0.08	0.994180254435	1.0
576480	0.305535656512	0.08	0.994180254435	1.0
1857346	-0.276908240383	0.08	0.994180254435	1.0
1031932	0.314983145903	0.08	0.994180254435	1.0
656652	-0.295595383288	0.08	0.994180254435	1.0
767206	0.297809549035	0.08	0.994180254435	1.0
570100	-0.285864117968	0.08	0.994180254435	1.0
429838	-0.323122721591	0.08	0.994180254435	1.0
829018	-0.263536372457	0.08	0.994180254435	1.0
838313	0.315037971722	0.08	0.994180254435	1.0
144633	0.331671119976	0.08	0.994180254435	1.0
911129	-0.312488408848	0.08	0.994180254435	1.0
953256	-0.274615423844	0.08	0.994180254435	1.0
638085	0.314629955503	0.08	0.994180254435	1.0
837092	-0.268815090935	0.08	0.994180254435	1.0
3222178	-0.254730488249	0.08	0.994180254435	1.0
836475	0.301659076754	0.08	0.994180254435	1.0
207320	-0.287392729872	0.08	0.994180254435	1.0
517884	-0.322952289994	0.08	0.994180254435	1.0
233905	0.299046261892	0.08	0.994180254435	1.0
3253746	-0.302683541459	0.08	0.994180254435	1.0
4426289	-0.327006563646	0.08	0.994180254435	1.0
113699	-0.299757280613	0.08	0.994180254435	1.0
351256	0.315037971722	0.08	0.994180254435	1.0
4422519	-0.302683541459	0.08	0.994180254435	1.0
112764	0.296929605709	0.08	0.994180254435	1.0
2281138	0.315037971722	0.08	0.994180254435	1.0
576501	-0.263073654496	0.08	0.994180254435	1.0
579057	-0.253907514348	0.08	0.994180254435	1.0
552725	0.310315897087	0.08	0.994180254435	1.0
221410	-0.312215051311	0.08	0.994180254435	1.0
387035	-0.292844763361	0.08	0.994180254435	1.0
215776	-0.268815090935	0.08	0.994180254435	1.0
583767	0.315037971722	0.08	0.994180254435	1.0
2629538	0.327409505218	0.08	0.994180254435	1.0
315994	-0.313937641091	0.08	0.994180254435	1.0
536238	-0.345411282602	0.08	0.994180254435	1.0
4330963	-0.309057427335	0.09	0.994180254435	1.0
1120348	-0.261719195161	0.09	0.994180254435	1.0
4449050	0.287974068412	0.09	0.994180254435	1.0
4366765	0.232553032363	0.09	0.994180254435	1.0
2065980	0.332155029786	0.09	0.994180254435	1.0
225607	-0.304743857151	0.09	0.994180254435	1.0
218704	-0.267640257097	0.09	0.994180254435	1.0
4413728	-0.299757280613	0.09	0.994180254435	1.0
510422	0.315037971722	0.09	0.994180254435	1.0
736520	0.294438097997	0.09	0.994180254435	1.0
223684	-0.29374794498	0.09	0.994180254435	1.0
274348	-0.287793485243	0.09	0.994180254435	1.0
287209	0.225656296193	0.09	0.994180254435	1.0
544302	0.315037971722	0.09	0.994180254435	1.0
4306897	0.315508193143	0.09	0.994180254435	1.0
4367292	-0.327537924195	0.09	0.994180254435	1.0
1130747	0.318107270064	0.09	0.994180254435	1.0
509258	0.21889100821	0.09	0.994180254435	1.0
557138	0.24584041491	0.09	0.994180254435	1.0
3990161	-0.331851567813	0.09	0.994180254435	1.0
1084127	-0.336240244051	0.09	0.994180254435	1.0
990997	0.273555910093	0.09	0.994180254435	1.0
750320	0.276923682949	0.09	0.994180254435	1.0
735476	-0.292347161155	0.09	0.994180254435	1.0
954340	-0.287435443102	0.09	0.994180254435	1.0
589382	-0.249125169451	0.09	0.994180254435	1.0
81089	0.229264913479	0.09	0.994180254435	1.0
400253	0.328718544037	0.09	0.994180254435	1.0
1978301	-0.304365548252	0.09	0.994180254435	1.0
4302796	0.318018070598	0.09	0.994180254435	1.0
820966	0.21889100821	0.09	0.994180254435	1.0
534856	0.315037971722	0.09	0.994180254435	1.0
241341	0.297809549035	0.09	0.994180254435	1.0
818029	0.274649923889	0.09	0.994180254435	1.0
759440	-0.302683541459	0.09	0.994180254435	1.0
816092	0.297809549035	0.09	0.994180254435	1.0
1015227	-0.30547108451	0.09	0.994180254435	1.0
173004	0.293240025855	0.09	0.994180254435	1.0
270648	0.319591202699	0.09	0.994180254435	1.0
4365533	0.324111490741	0.09	0.994180254435	1.0
542353	0.280306194506	0.09	0.994180254435	1.0
567166	0.334926413888	0.09	0.994180254435	1.0
207633	0.308083300857	0.09	0.994180254435	1.0
869358	-0.278937725921	0.09	0.994180254435	1.0
536090	0.318331525963	0.09	0.994180254435	1.0
948001	0.221890087448	0.09	0.994180254435	1.0
760261	0.297809549035	0.09	0.994180254435	1.0
692154	0.21889100821	0.09	0.994180254435	1.0
1847	0.311542242056	0.09	0.994180254435	1.0
4347315	0.242644761158	0.09	0.994180254435	1.0
699298	0.21889100821	0.09	0.994180254435	1.0
4385668	0.279787135463	0.09	0.994180254435	1.0
578427	-0.281616033943	0.09	0.994180254435	1.0
545515	0.279787135463	0.09	0.994180254435	1.0
4342881	0.323063468467	0.09	0.994180254435	1.0
255172	0.306533079747	0.09	0.994180254435	1.0
329074	0.31713365671	0.09	0.994180254435	1.0
240293	0.31312852346	0.09	0.994180254435	1.0
1142660	-0.276509088288	0.09	0.994180254435	1.0
3166208	0.38432466099	0.09	0.994180254435	1.0
537694	0.331434300628	0.09	0.994180254435	1.0
29377	0.290801430943	0.1	0.994180254435	1.0
4441015	0.273478703525	0.1	0.994180254435	1.0
870009	-0.304905126965	0.1	0.994180254435	1.0
821652	0.276430377148	0.1	0.994180254435	1.0
522800	0.302065009507	0.1	0.994180254435	1.0
212653	0.360819964353	0.1	0.994180254435	1.0
4339461	0.21889100821	0.1	0.994180254435	1.0
253515	0.287034228119	0.1	0.994180254435	1.0
4361041	-0.271759195532	0.1	0.994180254435	1.0
4342317	-0.264213909526	0.1	0.994180254435	1.0
1106730	0.26659968825	0.1	0.994180254435	1.0
205434	-0.330233394067	0.1	0.994180254435	1.0
549001	-0.258737057219	0.1	0.994180254435	1.0
788498	0.321417045043	0.1	0.994180254435	1.0
548679	-0.317815090284	0.1	0.994180254435	1.0
556561	0.29569906239	0.1	0.994180254435	1.0
258158	0.320430196517	0.1	0.994180254435	1.0
3319380	-0.268670664177	0.1	0.994180254435	1.0
797182	-0.238026540738	0.1	0.994180254435	1.0
4331896	-0.254345603863	0.1	0.994180254435	1.0
150766	-0.280423244253	0.1	0.994180254435	1.0
367385	-0.28613074319	0.1	0.994180254435	1.0
1107752	0.342953153043	0.1	0.994180254435	1.0
757263	0.339221621894	0.1	0.994180254435	1.0
228873	0.335991035777	0.1	0.994180254435	1.0
1120950	-0.309328084465	0.1	0.994180254435	1.0
1109208	0.279787135463	0.1	0.994180254435	1.0
245871	-0.302683541459	0.1	0.994180254435	1.0
892993	-0.309328084465	0.1	0.994180254435	1.0
156973	0.309278414446	0.1	0.994180254435	1.0
620224	0.28397290111	0.1	0.994180254435	1.0
225991	-0.302683541459	0.1	0.994180254435	1.0
299228	0.294059797116	0.1	0.994180254435	1.0
837640	0.308364481637	0.1	0.994180254435	1.0
837467	0.28205447056	0.1	0.994180254435	1.0
968261	0.328783844712	0.1	0.994180254435	1.0
4464461	0.311949092002	0.1	0.994180254435	1.0
553534	-0.283072817896	0.1	0.994180254435	1.0
622731	0.299699448015	0.1	0.994180254435	1.0
225487	0.269502498013	0.1	0.994180254435	1.0
4484276	-0.30542834553	0.1	0.994180254435	1.0
548041	0.36055871198	0.1	0.994180254435	1.0
253183	0.32352567003	0.1	0.994180254435	1.0
1127955	0.21889100821	0.1	0.994180254435	1.0
582679	-0.313241612275	0.1	0.994180254435	1.0
746424	0.338237290925	0.1	0.994180254435	1.0
32255	0.32072522204	0.1	0.994180254435	1.0
257417	0.292984787954	0.1	0.994180254435	1.0
807799	0.289405364842	0.1	0.994180254435	1.0
223808	-0.316275173501	0.1	0.994180254435	1.0
1129577	0.331438577742	0.1	0.994180254435	1.0
4359362	0.283733110802	0.1	0.994180254435	1.0
