# Constructed from biom file
#OTU ID	515rcbc12	515rcbc17	515rcbc34	515rcbc33	515rcbc21	515rcbc31	515rcbc20	515rcbc15	515rcbc26	515rcbc22	515rcbc37	515rcbc24	515rcbc18	515rcbc35	515rcbc11	515rcbc27	515rcbc13	515rcbc23	515rcbc32	515rcbc16	515rcbc19	515rcbc9	515rcbc30	515rcbc28	515rcbc29	515rcbc14	515rcbc10	515rcbc8	515rcbc25	515rcbc36
k__Archaea;p__[Parvarchaeota];c__[Parvarchaea];o__YLA114	0.0	0.0	6.66733340001e-05	3.91473702754e-05	6.46609457125e-05	0.0	0.0	0.0	0.0	2.05726394182e-05	0.0	6.19906901254e-05	3.71040304253e-05	0.0	0.0	0.0	1.67807759431e-05	4.06063887385e-05	2.73930074783e-05	0.0	6.95134751872e-06	0.0	0.0	0.0	6.13248623257e-06	4.13472590902e-05	0.0	2.4611143926e-05	0.0	0.0
k__Bacteria;p__;c__;o__	0.00030806332524	8.62267187859e-05	5.00050005001e-05	0.000234884221652	0.000184745559179	3.921937751e-05	0.0	0.000207911996522	0.000246012274018	0.000375450669382	0.000230013472218	0.000214149656797	0.000213348174946	0.000196971276953	0.000257992611092	0.000233056093689	0.000973285004699	5.41418516513e-05	2.73930074783e-05	8.7533992367e-05	0.000173783687968	0.000227062866139	0.000127994699514	0.000484265844013	0.00021463701814	0.000363855879994	0.000202356327008	9.84445757039e-05	8.07239322242e-05	2.90883704695e-05
k__Bacteria;p__AC1;c__;o__	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.52909997139e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__AD3;c__ABS-6;o__	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.03197044437e-05	0.0	0.0	0.0	0.00010044102742	2.91779974557e-05	6.95134751872e-06	0.0	8.28200996853e-05	0.0	0.0	8.26945181804e-06	3.37260545013e-05	0.000147666863556	4.84343593345e-05	0.0
k__Bacteria;p__AD3;c__JG37-AG-4;o__	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.32979607577e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.83559949114e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000460126413678	0.0
k__Bacteria;p__Acidobacteria;c__;o__	0.000722626500737	0.00177243810838	0.00433376671	0.00104719215487	0.00798100815652	0.000345130522088	0.0	0.00145538397566	0.00528593940119	0.00194411442502	0.00108434922617	0.0015610382877	0.00778257038171	0.00171480876406	0.000670780788838	0.00109245043917	0.0031547858773	0.0005278830536	0.000383502104696	0.000735285535883	0.00155015049667	0.00119586442833	0.00121218509539	0.00156938005004	0.00482626666503	0.00131484283907	0.00251821206943	0.000270722583186	8.07239322242e-05	0.000203618593286
k__Bacteria;p__Acidobacteria;c__AT-s54;o__	4.57449021238e-05	0.000191614930635	8.33416675001e-05	2.93605277066e-05	0.00017550828122	2.3531626506e-05	0.0	0.000141758179447	6.64898037886e-06	0.000133722156218	0.000131436269839	0.000140887932103	0.000129864106489	5.79327285156e-05	6.1918226662e-05	0.000145660058555	0.000134246207545	8.1212777477e-05	0.000219144059826	0.0	8.34161702246e-05	7.56876220463e-05	0.00021834389917	0.000116582518003	1.22649724651e-05	0.000206736295451	5.0589081752e-05	2.4611143926e-05	4.03619661121e-05	8.72651114085e-05
k__Bacteria;p__Acidobacteria;c__Acidobacteria-5;o__	0.0112625378557	0.0034969724841	0.0047838117145	0.00529468182975	0.0106505814866	0.00731833584337	0.00493421052632	0.00449845956112	0.00690164163326	0.00801818621325	0.00487957151776	0.00531992831622	0.00746718612309	0.00377721389922	0.00606798621287	0.00533115814313	0.0121828433347	0.0108554412561	0.00977017266726	0.00745206055018	0.00718769333435	0.0106719547085	0.00509720068063	0.00842981284022	0.00381440643666	0.00939409726529	0.0106799172587	0.0056851742469	0.00778985945963	0.00162894874629
k__Bacteria;p__Acidobacteria;c__Acidobacteria-6;o__	8.57716914821e-06	0.0	0.0	0.0	0.0	0.0	0.0	1.89010905929e-05	0.0	5.14315985455e-06	0.0	5.63551728413e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.96788600023e-06	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Acidobacteria;c__Acidobacteria-6;o__BPC015	7.21911736641e-05	0.000114968958381	0.000266693336	1.95736851377e-05	0.000120084613466	2.3531626506e-05	0.00164473684211	0.000189010905929	0.000625004155613	5.14315985455e-06	0.000230013472218	0.000180336553092	0.000231900190158	0.000254904005469	0.0	0.0	5.03423278292e-05	9.47482403898e-05	0.0	3.50135969468e-05	4.8659432631e-05	3.02750488185e-05	0.000165640199371	0.000125550404003	0.000159444642047	8.26945181804e-06	7.86941271697e-05	0.0	0.0	0.0
k__Bacteria;p__Acidobacteria;c__Acidobacteria-6;o__CCU21	0.00324145517393	0.00430175519276	0.00536720338701	0.00374836070387	0.00849829572222	0.00175702811245	0.00328947368421	0.0102916438278	0.00680855590795	0.00684554576641	0.00320375907732	0.00423227348038	0.00554705254858	0.00393942553906	0.00195042413985	0.00528746012556	0.00684655658478	0.00254466702761	0.00243797766557	0.00162813225803	0.00357299262462	0.00227062866139	0.00289117438901	0.0036768332601	0.00459323218819	0.00345663085994	0.00324894325029	0.00177200236267	0.00117049701725	0.000349060445634
k__Bacteria;p__Acidobacteria;c__Acidobacteria-6;o__iii1-15	0.0935218785716	0.111951023224	0.107827449412	0.0782164458103	0.120130799856	0.115171623996	0.108552631579	0.117234014403	0.121137773522	0.103428944675	0.0943712417442	0.131854197897	0.112684940402	0.110778963468	0.0913913025531	0.143839307823	0.135974627467	0.103329723877	0.113644457025	0.0846161926215	0.110588987675	0.0859660011202	0.103005616709	0.122438547561	0.0980829848037	0.0829756795422	0.12101470456	0.079469383737	0.0671138772512	0.0313572633661
k__Bacteria;p__Acidobacteria;c__Acidobacteriia;o__Acidobacteriales	0.000149385695998	9.58074653177e-05	0.0001833516685	0.00184971324551	2.77118338768e-05	0.0121972264056	0.00493421052632	1.89010905929e-05	1.99469411366e-05	0.000262301152582	0.000427167876976	3.38131037048e-05	0.0	0.000220144368359	0.00594414975955	8.73960351332e-05	0.000134246207545	0.000433134813211	0.0310454084754	0.0152134078734	0.00440020297935	0.000454125732278	0.000316222198798	0.000152454062004	0.000993462769676	0.000206736295451	0.00264749527835	0.0662285883048	0.0751136189346	0.000959916225493
k__Bacteria;p__Acidobacteria;c__BPC102;o__	0.0	0.0	1.66683335e-05	2.93605277066e-05	0.0	0.0	0.0	9.45054529646e-05	0.000186171450608	2.57157992728e-05	1.64295337298e-05	1.12710345683e-05	4.63800380316e-05	0.000139038548438	0.0	5.82640234221e-05	0.0	0.0	5.47860149566e-05	5.83559949114e-06	4.17080851123e-05	9.08251464555e-05	0.000248460299056	8.96788600023e-06	2.45299449303e-05	0.0	6.74521090026e-05	2.4611143926e-05	1.61447864448e-05	0.0
k__Bacteria;p__Acidobacteria;c__BPC102;o__B110	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.50581999428e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Acidobacteria;c__BPC102;o__MVS-40	0.000293768043326	0.000670652257224	0.0020168683535	0.000567636868993	0.00334389462113	0.00019609688755	0.0	0.00127582361502	0.00365029022799	0.000869194015419	0.000312161140867	0.00144832794202	0.00245814201568	0.00236365532344	0.000247672906648	0.000393282158099	0.000755134917439	0.000554953979426	0.000182620049855	0.000192574783207	0.000396226808567	0.000696326122826	0.00205544429219	0.000591880476015	0.000981197797211	0.000628478338171	0.00050589081752	0.00012305571963	8.07239322242e-06	0.000174530222817
k__Bacteria;p__Acidobacteria;c__DA052;o__Ellin6513	0.000420996052358	0.000373649114739	0.000650065006501	0.00152674744074	0.000212457393055	0.0023531626506	0.0	0.00016065927004	0.000226065332881	0.000390880148946	0.000361449742056	0.000360673106184	0.000306108251009	0.000521394556641	0.00147571773544	0.0002621881054	0.000486642502349	0.000351922035734	0.00514075440343	0.00452842520512	0.000556107801497	0.000590363451961	0.000444216898312	0.000313876010008	0.000607116137024	0.000388664235448	0.00190552207932	0.0295333727112	0.0154909225938	0.000290883704695
k__Bacteria;p__Acidobacteria;c__EC1113;o__	6.36140045159e-05	0.000364068368207	0.000783411674501	0.00034253948991	0.000397202952234	0.00035297439759	0.0	0.000302417449487	0.000844420508115	0.000154294795637	0.000279302073407	0.000433934830878	0.00121515699643	0.00218985713789	0.000608862562176	0.000247622099544	0.000318834742919	0.000257173795344	0.000867445236813	0.000443505561326	0.000444886241198	0.000968801562193	0.00205544429219	0.000286972352007	0.000791090724001	0.000347316976358	0.000489027790269	0.00135361291593	0.000185665044116	2.90883704695e-05
k__Bacteria;p__Acidobacteria;c__GAL08;o__	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.65959215154e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Acidobacteria;c__Holophagae;o__Holophagales	0.0	0.0	0.0	0.0	0.0	1.5687751004e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Acidobacteria;c__PAUC37f;o__	0.00222934921444	0.00260596305664	0.00558389172251	0.00344496858424	0.0039350804105	0.000690261044177	0.0	0.00236263632412	0.0115891728004	0.00256643676742	0.00185653731147	0.0040124883063	0.00382171513381	0.00383514662774	0.000206394088873	0.00161682664996	0.00355752449993	0.00259880887926	0.000575253157044	0.00159311866108	0.00245382567411	0.003920618822	0.00391513198512	0.0038920625241	0.00413942820698	0.00340701414903	0.00323770123213	0.000639889742075	0.000169520257671	0.000203618593286
k__Bacteria;p__Acidobacteria;c__RB25;o__	0.00472316114428	0.00216524871618	0.00873420675401	0.0034547554268	0.0123225287972	0.000972640562249	0.00493421052632	0.00538681081898	0.00564498434165	0.00565747584001	0.00174153057536	0.00359546002728	0.00576040072353	0.00192336658672	0.00050566551774	0.0028840691594	0.00600751778762	0.00120465619924	0.000538729147073	0.0011204351023	0.00164051801442	0.00168026520943	0.000926079296481	0.00278901254607	0.00258790919014	0.00316720004631	0.0025294540876	0.000295333727112	0.000484343593345	0.000349060445634
k__Bacteria;p__Acidobacteria;c__S035;o__	0.000152244752381	0.00139878899364	0.002500250025	0.000665505294682	0.000711270402838	0.000149033634538	0.0	0.000699340351938	0.00284576360215	0.000720042379637	0.000591463214274	0.00201187967043	0.00156764528547	0.00106596220469	9.2877339993e-05	0.000436980175666	0.000520204054235	0.000162425554954	3.65240099711e-05	0.000239259579137	0.000660378014278	0.0013018270992	0.00163381469379	0.00126447192603	0.000962800338513	0.000826945181804	0.000792562280781	0.0	1.61447864448e-05	0.000116353481878
k__Bacteria;p__Acidobacteria;c__Solibacteres;o__Solibacterales	0.00672735966858	0.00177243810838	0.002100210021	0.00439429231341	0.00266033605217	0.00650257279116	0.00493421052632	0.00225868032585	0.00156915936941	0.00274130420248	0.00384451089278	0.00229365553464	0.00185520152127	0.00225937641211	0.00684196404615	0.00286950315354	0.00281917035844	0.00619924201408	0.0149383200782	0.007901401711	0.00711122851165	0.00369355595586	0.00203285699228	0.00329121416209	0.00322568775833	0.00258833841905	0.0039628114039	0.0175477456192	0.0241606729147	0.00517772994357
k__Bacteria;p__Acidobacteria;c__Sva0725;o__Sva0725	0.00170399760411	0.00143711197977	0.0020502050205	0.00153653428331	0.00182898103587	0.000556915160643	0.00822368421053	0.00218307596348	0.00203458799593	0.00183610806807	0.00152794663687	0.00226547794822	0.00372895505774	0.00339485789102	0.00142411921323	0.00279667312426	0.00335615518862	0.00204385489984	0.002520156688	0.000595231148096	0.00326018198628	0.00345135556531	0.00261259769007	0.00187428817405	0.00128168962261	0.00381221728812	0.00121413796205	0.00211655837763	0.000250244189895	0.000261795334225
k__Bacteria;p__Acidobacteria;c__TM1;o__	6.57582968029e-05	3.83229861271e-05	5.00050005001e-05	1.95736851377e-05	0.000101610057548	2.3531626506e-05	0.0	5.67032717788e-05	3.32449018943e-05	4.6288438691e-05	0.0	6.19906901254e-05	0.000111312091276	8.11058199219e-05	4.12788177747e-05	0.0	0.000134246207545	0.0	0.000538729147073	0.000192574783207	4.17080851123e-05	6.0550097637e-05	5.27036997997e-05	3.58715440009e-05	4.90598898605e-05	4.96167109082e-05	7.30731180862e-05	0.00556211852727	0.000516633166235	5.8176740939e-05
k__Bacteria;p__Acidobacteria;c__[Chloracidobacteria];o__	0.0	0.000105388211849	0.000100010001	1.95736851377e-05	3.69491118357e-05	0.0	0.0	2.83516358894e-05	6.64898037886e-05	5.14315985455e-05	0.000164295337298	2.81775864207e-05	6.49320532443e-05	0.000139038548438	2.06394088873e-05	0.0	3.35615518862e-05	1.35354629128e-05	8.21790224349e-05	4.66847959291e-05	0.000111221560299	3.02750488185e-05	6.02327997711e-05	4.48394300012e-05	3.67949173954e-05	0.000115772325453	0.0	7.38334317779e-05	5.65067525569e-05	0.0
k__Bacteria;p__Acidobacteria;c__[Chloracidobacteria];o__11-24	0.000578958917504	0.00160956541734	0.00545054505451	0.00154632112588	0.00171813370036	0.00035297439759	0.0	0.00172944978925	0.00914899700131	0.00151723215709	0.00195511451385	0.00247399208773	0.00480497194008	0.0282248253328	0.000319910837754	0.00273840910084	0.00404416700228	0.00185435841906	0.000520467142088	0.00154643386515	0.00300298212809	0.0034362180409	0.0054736556792	0.0037037369181	0.00586878932457	0.00153811803816	0.00298475582337	4.92222878519e-05	3.22895728897e-05	0.000290883704695
k__Bacteria;p__Acidobacteria;c__[Chloracidobacteria];o__DS-100	0.000543935476816	0.000287422395953	0.00033336667	0.000332752647341	0.000323304728563	0.000580446787149	0.0	0.000727691987828	0.000212767372123	0.000874337175274	0.000920053888871	0.000552280693845	0.000426696349891	0.000220144368359	0.00050566551774	0.000582640234221	0.000805477245268	0.000798592311857	0.00026479907229	0.000175067984734	0.000556107801497	0.000378438110231	0.000557153397883	0.000636719906017	0.000318889284094	0.000678095049079	0.000196735317924	0.000566056310297	2.42171796673e-05	0.000116353481878
k__Bacteria;p__Acidobacteria;c__[Chloracidobacteria];o__Ellin7246	0.0	0.0	0.0	3.91473702754e-05	0.0	0.000101970381526	0.0	0.0	0.0	3.60021189819e-05	3.28590674597e-05	1.12710345683e-05	0.0	0.0	2.06394088873e-05	0.0	0.0	2.70709258257e-05	7.30480199421e-05	1.16711989823e-05	2.78053900749e-05	0.0	0.0	0.0	0.0	1.65389036361e-05	0.0	0.0	0.000250244189895	0.0
k__Bacteria;p__Acidobacteria;c__[Chloracidobacteria];o__PK29	0.00781165680173	0.0047041465471	0.00570057005701	0.00354283700992	0.0163592192653	0.00217275351406	0.00822368421053	0.00442285519874	0.00656254363393	0.0103171786682	0.00105149015871	0.00627796625452	0.00821854273921	0.00134403930156	0.00011351674888	0.00400565161027	0.0106893542757	0.00332972387656	0.000200882054841	0.000857833125197	0.00243992297907	0.000635776025189	0.00111430679577	0.00599054784816	0.00537819042596	0.00553226326627	0.00576715531972	0.0	0.000193737437338	0.000436325557042
k__Bacteria;p__Acidobacteria;c__[Chloracidobacteria];o__RB41	0.0271717570974	0.016450141795	0.0284195086175	0.0237918142849	0.0191304026529	0.0263946410643	0.0115131578947	0.0215283421853	0.0295480688036	0.0280610801664	0.0329412151283	0.026577099512	0.0265943138073	0.0830639461457	0.0314028606221	0.01694026481	0.0351053832729	0.0398890092041	0.0287170028397	0.0271413732333	0.034186727097	0.0571138795961	0.0312834103811	0.0294415697388	0.0194093189261	0.0241467993087	0.0230180321971	0.0213378617838	0.0412418569733	0.00575949735296
k__Bacteria;p__Acidobacteria;c__iii1-8;o__	5.00334866979e-06	5.74844791906e-05	0.0	1.95736851377e-05	0.0	0.0	0.0	4.72527264823e-05	6.64898037886e-06	2.57157992728e-05	0.0	1.12710345683e-05	1.85520152127e-05	0.0	3.0959113331e-05	0.0	0.000134246207545	4.06063887385e-05	1.82620049855e-05	0.0	0.0	0.0	0.0	4.48394300012e-05	6.13248623257e-06	4.96167109082e-05	0.0	0.0	0.0	0.0
k__Bacteria;p__Acidobacteria;c__iii1-8;o__32-20	0.00036595921699	0.00109220510462	0.0022502250225	0.00311221593689	0.00297440350278	0.000721636546185	0.0	0.00438505301756	0.00202793901555	0.00258186624698	0.00113363782736	0.00217530967167	0.0019015815593	0.00191178004102	0.00104229014881	0.00163139265582	0.00342327829239	0.00062263129399	0.000648301176986	0.000490190357255	0.000882821134877	0.000938526513374	0.000775497297053	0.000798141854021	0.00192560067703	0.00158773474906	0.00157388254339	0.00194428037015	0.00257509343795	8.72651114085e-05
k__Bacteria;p__Acidobacteria;c__iii1-8;o__DS-18	0.000348090114598	0.00103472062543	0.0020502050205	0.000606784239269	0.00234626860157	0.000149033634538	0.0	0.00114351598087	0.0010372409391	0.000684040260655	0.00788617619032	0.00188789829018	0.00217058577988	0.00264173242031	0.00176466945987	0.00106331842745	0.000805477245268	0.0027476989713	0.00276669375531	0.000583559949114	0.00148758836901	0.00237659133225	0.00526284088	0.000950595916025	0.00140433934726	0.000818675729986	0.000584584944689	0.00251033668045	0.000508560773012	0.000407237186573
k__Bacteria;p__Acidobacteria;c__iii1-8;o__SJA-36	3.28791484015e-05	8.62267187859e-05	0.0001500150015	0.000156589481102	5.54236677536e-05	0.0	0.0	0.000198461451226	0.000246012274018	0.000123435836509	3.28590674597e-05	0.000112710345683	0.000139140114095	0.0	0.0	7.28300292777e-05	0.000151026983488	1.35354629128e-05	0.00010044102742	1.75067984734e-05	3.47567375936e-05	1.51375244093e-05	7.52909997139e-06	0.000107614632003	6.74573485583e-05	0.000132311229089	1.68630272507e-05	0.0	0.000113013505114	0.0
k__Bacteria;p__Actinobacteria;c__Acidimicrobiia;o__Acidimicrobiales	0.0153981629133	0.0282727830153	0.031236456979	0.0205817299223	0.0209870955227	0.00872238955823	0.0230263157895	0.0414500916703	0.0221544026224	0.0174404550668	0.0210298031742	0.0203554884303	0.0322712304624	0.0172871261891	0.01409671627	0.0279667312426	0.0159585179219	0.0157958852193	0.00869271437311	0.0145014647355	0.010600804966	0.0171508151557	0.0182053637308	0.0151467594544	0.0221382752996	0.0133717035898	0.0212755193812	0.0101397912975	0.012157024193	0.00378148816103
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__	7.14764095684e-07	0.0	8.33416675001e-05	0.0	9.23727795893e-06	3.921937751e-05	0.0	0.0	1.99469411366e-05	2.05726394182e-05	8.21476686492e-05	2.81775864207e-05	1.85520152127e-05	0.0	6.1918226662e-05	0.0	0.0	1.35354629128e-05	0.0	5.83559949114e-05	2.08540425561e-05	1.51375244093e-05	2.25872999142e-05	3.58715440009e-05	6.13248623257e-06	1.65389036361e-05	3.93470635849e-05	0.0	1.61447864448e-05	5.8176740939e-05
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales	0.0281981583388	0.0544665440331	0.0282528252825	0.0395388439782	0.0210055700786	0.0353758785141	0.0460526315789	0.0494925057176	0.0223804679552	0.0394428929246	0.0476456478165	0.0388118075358	0.0368814062428	0.0228023219438	0.0381416276238	0.040129346132	0.0258927372802	0.0402409312398	0.0292466009843	0.0482429009932	0.0436753164601	0.0441107461286	0.0321492568778	0.0339793200549	0.0572406264948	0.038312370273	0.0342544293552	0.0375319944871	0.0400390703832	0.168421665018
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Bifidobacteriales	2.85905638274e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.14315985455e-06	0.0	0.0	0.0	5.79327285156e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Micrococcales	7.14764095684e-06	0.0	1.66683335e-05	9.78684256885e-06	0.0	0.0	0.0	4.72527264823e-05	6.64898037886e-06	5.14315985455e-06	3.28590674597e-05	2.25420691365e-05	9.27600760633e-06	0.0	0.0	0.0	1.67807759431e-05	0.0	0.0	0.0	0.0	3.02750488185e-05	0.0	8.96788600023e-06	6.13248623257e-06	0.0	2.81050454178e-05	0.0	0.0	0.0
k__Bacteria;p__Actinobacteria;c__Coriobacteriia;o__Coriobacteriales	0.0	0.0	0.0	9.78684256885e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.12710345683e-05	0.0	1.15865457031e-05	0.0	0.0	0.0	0.0	0.0	0.0	6.95134751872e-06	0.0	7.52909997139e-06	0.0	0.0	0.0	5.62100908355e-06	0.0	0.0	0.0
k__Bacteria;p__Actinobacteria;c__MB-A2-108;o__	0.0	0.000134130451445	3.3336667e-05	0.0	0.0	0.0	0.0	0.0	0.000339097999322	0.0	6.57181349193e-05	1.12710345683e-05	8.34840684569e-05	0.000231730914063	0.0	0.0	0.0	4.06063887385e-05	0.0	0.0	1.39026950374e-05	3.02750488185e-05	0.00121971419537	0.0	0.000153312155814	0.0	5.0589081752e-05	0.0	0.0	0.0
k__Bacteria;p__Actinobacteria;c__MB-A2-108;o__0319-7L14	0.00221290964024	0.0252548478577	0.019801980198	0.015208753352	0.00891397323037	0.00161583835341	0.0164473684211	0.0291643827849	0.0159907978112	0.0116132549516	0.00575033680544	0.0125784745782	0.0176800704977	0.00632625395391	0.00112484778436	0.0109973344209	0.00783662236542	0.00434488359502	0.00079439721687	0.000945367117564	0.00444886241198	0.0131090961384	0.0139062476472	0.00827735877822	0.0138655513718	0.0107006706525	0.0131644032737	0.000492222878519	0.000597357098459	0.000843562743615
k__Bacteria;p__Actinobacteria;c__Nitriliruptoria;o__Euzebyales	1.42952819137e-06	2.87422395953e-05	0.0	0.0	0.0	0.0	0.0	1.89010905929e-05	6.64898037886e-06	0.0	1.64295337298e-05	1.12710345683e-05	1.85520152127e-05	1.15865457031e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.25872999142e-05	0.0	0.0	4.96167109082e-05	0.0	0.0	0.0	0.0
k__Bacteria;p__Actinobacteria;c__OPB41;o__	7.86240505252e-06	0.0	0.0	0.0	9.23727795893e-06	0.0	0.0	0.0	6.64898037886e-06	0.0	0.0	5.63551728413e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.51375244093e-05	0.000225872999142	1.79357720005e-05	0.0	0.0	0.0	0.0	8.07239322242e-06	0.0
k__Bacteria;p__Actinobacteria;c__Rubrobacteria;o__Rubrobacterales	0.00176546731634	0.00393768682456	0.0048838217155	0.00145823954276	0.00230931948973	0.000502008032129	0.00164473684211	0.00378966866388	0.00525934347968	0.00223213137688	0.000706469950383	0.00433934830878	0.00345067482955	0.00183067422109	0.000216713793317	0.00161682664996	0.00181232380185	0.0014753654575	3.65240099711e-05	0.00148224227075	0.00152929645412	0.00396603139523	0.00319233838787	0.00174873777005	0.00154538653061	0.0029356553954	0.00129283208922	2.4611143926e-05	1.61447864448e-05	5.8176740939e-05
